month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,resale_price,remaining_lease
2015-04,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,13 TO 15,59.0,Improved,1974,307000.0,46 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,308000.0,46 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,07 TO 09,65.0,Improved,1981,320000.0,53 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,30,BENDEMEER RD,01 TO 03,68.0,Improved,1972,328000.0,44 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,13 TO 15,66.0,Improved,1974,340000.0,46 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,5,ST. GEORGE'S LANE,07 TO 09,68.0,New Generation,1981,341000.0,53 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,04 TO 06,70.0,Improved,1974,348000.0,46 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,7,ST. GEORGE'S LANE,04 TO 06,69.0,Improved,1986,358500.0,58 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,8,ST. GEORGE'S LANE,10 TO 12,68.0,New Generation,1982,370000.0,54 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,23,BENDEMEER RD,04 TO 06,68.0,Improved,1972,375000.0,44 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,10,GLOUCESTER RD,13 TO 15,67.0,New Generation,1976,387000.0,48 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,12,UPP BOON KENG RD,07 TO 09,66.0,Improved,1980,390000.0,52 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,685,RACE COURSE RD,10 TO 12,63.0,Simplified,1986,390000.0,58 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,806,KING GEORGE'S AVE,04 TO 06,68.0,Improved,1981,405000.0,53 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,462,CRAWFORD LANE,07 TO 09,60.0,Improved,1981,408000.0,53 years 6 months
2015-04,KALLANG/WHAMPOA,3 ROOM,5A,UPP BOON KENG RD,22 TO 24,67.0,Model A,2012,490000.0,84 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,49,WHAMPOA STH,04 TO 06,87.0,Improved,1974,378800.0,46 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,01 TO 03,91.0,Improved,1974,385000.0,46 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,84,WHAMPOA DR,10 TO 12,91.0,Improved,1974,405000.0,46 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,95,WHAMPOA DR,16 TO 18,91.0,Improved,1974,420000.0,46 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,122,MCNAIR RD,04 TO 06,84.0,Simplified,1987,450000.0,59 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,99,WHAMPOA DR,13 TO 15,91.0,Improved,1974,450000.0,46 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,17,JLN TENTERAM,16 TO 18,86.0,Model A,2001,462888.0,73 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,124,MCNAIR RD,01 TO 03,83.0,Simplified,1987,465000.0,59 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,19,JLN TENTERAM,07 TO 09,85.0,Model A,2004,482000.0,76 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,42,CAMBRIDGE RD,04 TO 06,91.0,New Generation,1982,488000.0,54 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,15,UPP BOON KENG RD,13 TO 15,88.0,Improved,1975,505000.0,47 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,4B,ST. GEORGE'S LANE,01 TO 03,105.0,Model A,1996,510000.0,68 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,111,LOR 3 GEYLANG,01 TO 03,108.0,Model A,1989,518000.0,61 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,121,MCNAIR RD,04 TO 06,104.0,Model A,1987,530000.0,59 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,3D,UPP BOON KENG RD,01 TO 03,90.0,Model A,2006,530000.0,78 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,9,GLOUCESTER RD,13 TO 15,91.0,New Generation,1976,535000.0,48 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,13,FARRER PK RD,01 TO 03,90.0,Model A,2004,552000.0,76 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,12,FARRER PK RD,01 TO 03,90.0,Model A,2004,563000.0,76 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,103,TOWNER RD,04 TO 06,103.0,Model A,1983,598000.0,55 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,38,CAMBRIDGE RD,10 TO 12,101.0,Model A,1997,600000.0,69 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,108,MCNAIR RD,13 TO 15,104.0,Model A,1987,620000.0,59 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,38A,BENDEMEER RD,10 TO 12,92.0,Model A,2012,675000.0,84 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,2B,UPP BOON KENG RD,22 TO 24,90.0,Model A,2006,700000.0,78 years 6 months
2015-04,KALLANG/WHAMPOA,4 ROOM,816,JELLICOE RD,25 TO 27,85.0,Model A,2003,705000.0,75 years 6 months
2015-04,KALLANG/WHAMPOA,5 ROOM,12,NTH BRIDGE RD,04 TO 06,114.0,Standard,1975,595000.0,47 years 6 months
2015-04,KALLANG/WHAMPOA,5 ROOM,48,DORSET RD,04 TO 06,117.0,Standard,1976,635000.0,48 years 6 months
2015-04,KALLANG/WHAMPOA,5 ROOM,2C,UPP BOON KENG RD,04 TO 06,110.0,Improved,2006,758000.0,78 years 6 months
2015-04,KALLANG/WHAMPOA,5 ROOM,13,UPP BOON KENG RD,04 TO 06,122.0,Improved,1999,760000.0,71 years 6 months
2015-04,KALLANG/WHAMPOA,5 ROOM,461,CRAWFORD LANE,19 TO 21,122.0,Standard,1981,800000.0,53 years 6 months
2015-04,KALLANG/WHAMPOA,EXECUTIVE,105,JLN RAJAH,04 TO 06,150.0,Maisonette,1984,730000.0,56 years 6 months
2015-05,KALLANG/WHAMPOA,2 ROOM,7,ST. GEORGE'S LANE,13 TO 15,45.0,Improved,1986,265000.0,58 years 6 months
2015-05,KALLANG/WHAMPOA,2 ROOM,9,JLN BATU,07 TO 09,50.0,Standard,1970,290000.0,42 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,2,ST. GEORGE'S RD,01 TO 03,59.0,Improved,1976,290000.0,48 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,3,ST. GEORGE'S RD,01 TO 03,59.0,Improved,1976,290000.0,48 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,01 TO 03,65.0,Improved,1974,292000.0,46 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,97,WHAMPOA DR,01 TO 03,66.0,Improved,1980,295000.0,52 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,76,LOR LIMAU,13 TO 15,65.0,Improved,1973,300000.0,45 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,76,LOR LIMAU,10 TO 12,65.0,Improved,1973,305000.0,45 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,43,BENDEMEER RD,07 TO 09,63.0,Standard,1981,318888.0,53 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,01 TO 03,68.0,New Generation,1979,350000.0,51 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,07 TO 09,68.0,New Generation,1979,365000.0,51 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,3,BEACH RD,07 TO 09,68.0,Improved,1979,365000.0,51 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,34,WHAMPOA WEST,10 TO 12,68.0,Improved,1972,375000.0,44 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,107,TOWNER RD,04 TO 06,74.0,Model A,1983,393000.0,55 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,102,TOWNER RD,04 TO 06,74.0,Model A,1984,398000.0,56 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,26,BENDEMEER RD,22 TO 24,71.0,Improved,1972,430000.0,44 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,14,KG ARANG RD,04 TO 06,103.0,New Generation,1984,520000.0,56 years 6 months
2015-05,KALLANG/WHAMPOA,3 ROOM,5A,UPP BOON KENG RD,25 TO 27,67.0,Model A,2012,568000.0,84 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,94,WHAMPOA DR,01 TO 03,91.0,Improved,1974,390000.0,46 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,94,WHAMPOA DR,16 TO 18,91.0,Improved,1974,425000.0,46 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,100,WHAMPOA DR,10 TO 12,91.0,Improved,1974,427000.0,46 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,101,WHAMPOA DR,10 TO 12,91.0,Improved,1974,438000.0,46 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,18,JLN TENTERAM,01 TO 03,85.0,Model A,2004,440000.0,76 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,101,JLN RAJAH,16 TO 18,94.0,New Generation,1980,520000.0,52 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,121,MCNAIR RD,04 TO 06,104.0,Model A,1987,520000.0,59 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,3C,UPP BOON KENG RD,25 TO 27,90.0,Model A,2006,645000.0,78 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,11,FARRER PK RD,19 TO 21,90.0,Model A,2004,660000.0,76 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,38D,BENDEMEER RD,13 TO 15,92.0,Model A,2012,695000.0,84 years 6 months
2015-05,KALLANG/WHAMPOA,4 ROOM,38A,BENDEMEER RD,19 TO 21,92.0,Model A,2012,730000.0,84 years 6 months
2015-05,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,04 TO 06,117.0,Standard,1974,588000.0,46 years 6 months
2015-05,KALLANG/WHAMPOA,5 ROOM,39,UPP BOON KENG RD,16 TO 18,114.0,Standard,1976,620000.0,48 years 6 months
2015-05,KALLANG/WHAMPOA,5 ROOM,115,WHAMPOA RD,04 TO 06,135.0,Model A,1994,630000.0,66 years 6 months
2015-05,KALLANG/WHAMPOA,5 ROOM,103,JLN RAJAH,01 TO 03,134.0,Model A,1984,658000.0,56 years 6 months
2015-05,KALLANG/WHAMPOA,5 ROOM,54,KENT RD,13 TO 15,120.0,Improved,1982,715000.0,54 years 6 months
2015-05,KALLANG/WHAMPOA,EXECUTIVE,10,JLN BATU,10 TO 12,141.0,Apartment,1986,769000.0,58 years 6 months
2015-06,KALLANG/WHAMPOA,2 ROOM,7,ST. GEORGE'S LANE,07 TO 09,45.0,Improved,1986,253000.0,58 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,28,JLN BAHAGIA,04 TO 06,56.0,Standard,1971,278000.0,43 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,77,LOR LIMAU,07 TO 09,59.0,Improved,1973,280000.0,45 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,35,JLN BAHAGIA,07 TO 09,56.0,Standard,1971,281088.0,43 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,43,BENDEMEER RD,07 TO 09,63.0,Standard,1981,292000.0,53 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,57,GEYLANG BAHRU,07 TO 09,65.0,Improved,1974,315000.0,46 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,74,WHAMPOA DR,13 TO 15,66.0,Improved,1981,323000.0,53 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,10 TO 12,63.0,Standard,1981,325000.0,53 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,04 TO 06,65.0,Improved,1981,328000.0,53 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,74,WHAMPOA DR,16 TO 18,75.0,Improved,1981,335000.0,53 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,8,ST. GEORGE'S LANE,10 TO 12,68.0,New Generation,1982,360000.0,54 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,49,DORSET RD,04 TO 06,68.0,New Generation,1979,365000.0,51 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,50,DORSET RD,04 TO 06,68.0,New Generation,1979,375000.0,51 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,65,KALLANG BAHRU,13 TO 15,65.0,Improved,1981,378000.0,53 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,16,UPP BOON KENG RD,13 TO 15,65.0,Improved,1975,378000.0,47 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,1,KG KAYU RD,07 TO 09,62.0,Standard,1984,380000.0,56 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,462,CRAWFORD LANE,07 TO 09,60.0,Improved,1981,383000.0,53 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,10,GLOUCESTER RD,07 TO 09,67.0,New Generation,1976,388000.0,48 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,93,GEYLANG BAHRU,07 TO 09,82.0,New Generation,1979,400000.0,51 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,463,CRAWFORD LANE,13 TO 15,60.0,Improved,1982,410000.0,54 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,15,FARRER PK RD,04 TO 06,62.0,Model A,2004,430000.0,76 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,5A,UPP BOON KENG RD,22 TO 24,67.0,Model A,2012,508000.0,84 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,12,KG ARANG RD,10 TO 12,103.0,New Generation,1982,510000.0,54 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,50,JLN BAHAGIA,01 TO 03,88.0,Terrace,1972,838000.0,44 years 6 months
2015-06,KALLANG/WHAMPOA,3 ROOM,60,JLN BAHAGIA,01 TO 03,241.0,Terrace,1972,958000.0,44 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,29,JLN BAHAGIA,07 TO 09,84.0,Simplified,1987,420000.0,59 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,15,UPP BOON KENG RD,10 TO 12,88.0,Improved,1975,440000.0,47 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,96,WHAMPOA DR,16 TO 18,91.0,Improved,1974,445000.0,46 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,16,JLN TENTERAM,04 TO 06,85.0,Model A,2002,465888.0,74 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,15,UPP BOON KENG RD,13 TO 15,88.0,Improved,1975,488000.0,47 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,43,CAMBRIDGE RD,01 TO 03,91.0,New Generation,1982,490000.0,54 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,108,MCNAIR RD,01 TO 03,104.0,Model A,1987,499999.0,59 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,28,BENDEMEER RD,16 TO 18,83.0,Improved,1972,514000.0,44 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,11,ST. GEORGE'S RD,10 TO 12,104.0,Model A,1985,565000.0,57 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,3D,UPP BOON KENG RD,13 TO 15,85.0,Model A,2006,585000.0,78 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,13,FARRER PK RD,13 TO 15,90.0,Model A,2004,610000.0,76 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,107,TOWNER RD,13 TO 15,105.0,Model A,1983,610000.0,55 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,815,JELLICOE RD,01 TO 03,91.0,Model A,2003,620000.0,75 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,107,TOWNER RD,13 TO 15,105.0,Model A,1983,628000.0,55 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,3C,UPP BOON KENG RD,10 TO 12,90.0,Model A,2006,640000.0,78 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,108C,MCNAIR RD,10 TO 12,95.0,Model A,2005,675000.0,77 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,12,KG ARANG RD,10 TO 12,135.0,New Generation,1982,715000.0,54 years 6 months
2015-06,KALLANG/WHAMPOA,4 ROOM,38B,BENDEMEER RD,22 TO 24,92.0,Model A,2012,728000.0,84 years 6 months
2015-06,KALLANG/WHAMPOA,5 ROOM,53,GEYLANG BAHRU,19 TO 21,114.0,Standard,1974,590000.0,46 years 6 months
2015-06,KALLANG/WHAMPOA,5 ROOM,55,GEYLANG BAHRU,13 TO 15,117.0,Standard,1974,590000.0,46 years 6 months
2015-06,KALLANG/WHAMPOA,5 ROOM,13,ST. GEORGE'S RD,01 TO 03,120.0,Improved,1985,615000.0,57 years 6 months
2015-06,KALLANG/WHAMPOA,5 ROOM,461,CRAWFORD LANE,07 TO 09,122.0,Standard,1981,680000.0,53 years 6 months
2015-06,KALLANG/WHAMPOA,5 ROOM,14,UPP BOON KENG RD,07 TO 09,123.0,Improved,1999,715000.0,71 years 6 months
2015-06,KALLANG/WHAMPOA,5 ROOM,13,FARRER PK RD,13 TO 15,110.0,Improved,2004,728000.0,76 years 6 months
2015-06,KALLANG/WHAMPOA,5 ROOM,13,FARRER PK RD,04 TO 06,109.0,Improved,2004,740000.0,76 years 6 months
2015-06,KALLANG/WHAMPOA,5 ROOM,2B,UPP BOON KENG RD,10 TO 12,110.0,Improved,2006,792000.0,78 years 6 months
2015-06,KALLANG/WHAMPOA,5 ROOM,104,TOWNER RD,10 TO 12,137.0,Model A-Maisonette,1983,830000.0,55 years 6 months
2015-06,KALLANG/WHAMPOA,EXECUTIVE,105,JLN RAJAH,04 TO 06,157.0,Maisonette,1984,780000.0,56 years 6 months
2015-07,KALLANG/WHAMPOA,2 ROOM,6,BEACH RD,10 TO 12,42.0,Standard,1979,220000.0,51 years 6 months
2015-07,KALLANG/WHAMPOA,2 ROOM,9,JLN BATU,01 TO 03,49.0,Standard,1970,270000.0,42 years 6 months
2015-07,KALLANG/WHAMPOA,2 ROOM,9,JLN BATU,07 TO 09,50.0,Standard,1970,285000.0,42 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,35,JLN BAHAGIA,01 TO 03,56.0,Standard,1971,258000.0,43 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,28,JLN BAHAGIA,07 TO 09,56.0,Standard,1971,268000.0,43 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,93,WHAMPOA DR,04 TO 06,65.0,Improved,1974,285000.0,46 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,74,WHAMPOA DR,13 TO 15,66.0,Improved,1981,288000.0,53 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,43,BENDEMEER RD,04 TO 06,63.0,Standard,1981,290000.0,53 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,298800.0,46 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,43,BENDEMEER RD,01 TO 03,63.0,Standard,1981,305000.0,53 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,04 TO 06,59.0,Improved,1974,308000.0,46 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,45,BENDEMEER RD,01 TO 03,66.0,Improved,1972,308888.0,44 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,07 TO 09,63.0,Standard,1981,310000.0,53 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,76,LOR LIMAU,04 TO 06,65.0,Improved,1973,315000.0,45 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,68,GEYLANG BAHRU,01 TO 03,76.0,Improved,1974,325000.0,46 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,4,JLN BATU,07 TO 09,60.0,Standard,1969,335000.0,41 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,94,GEYLANG BAHRU,07 TO 09,68.0,New Generation,1979,342000.0,51 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,11,UPP BOON KENG RD,13 TO 15,65.0,Improved,1974,350000.0,46 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,10 TO 12,70.0,Improved,1974,350000.0,46 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,20,ST. GEORGE'S RD,04 TO 06,67.0,New Generation,1984,350000.0,56 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,806,KING GEORGE'S AVE,04 TO 06,59.0,Improved,1981,360000.0,53 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,7,ST. GEORGE'S LANE,13 TO 15,60.0,Improved,1986,360888.0,58 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,97,GEYLANG BAHRU,07 TO 09,68.0,New Generation,1979,368000.0,51 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,12,KG ARANG RD,04 TO 06,103.0,New Generation,1982,485000.0,54 years 6 months
2015-07,KALLANG/WHAMPOA,3 ROOM,5A,UPP BOON KENG RD,13 TO 15,67.0,Model A,2012,503000.0,84 years 6 months
2015-07,KALLANG/WHAMPOA,4 ROOM,17,BEACH RD,13 TO 15,77.0,Improved,1975,455000.0,47 years 6 months
2015-07,KALLANG/WHAMPOA,4 ROOM,94,GEYLANG BAHRU,07 TO 09,92.0,New Generation,1979,470000.0,51 years 6 months
2015-07,KALLANG/WHAMPOA,4 ROOM,19,JLN TENTERAM,04 TO 06,85.0,Model A,2004,470000.0,76 years 6 months
2015-07,KALLANG/WHAMPOA,4 ROOM,22,BOON KENG RD,04 TO 06,87.0,Improved,1974,486000.0,46 years 6 months
2015-07,KALLANG/WHAMPOA,4 ROOM,15,FARRER PK RD,19 TO 21,75.0,Model A,2004,540000.0,76 years 6 months
2015-07,KALLANG/WHAMPOA,4 ROOM,14A,UPP BOON KENG RD,07 TO 09,101.0,Model A,1999,580000.0,71 years 6 months
2015-07,KALLANG/WHAMPOA,4 ROOM,4B,ST. GEORGE'S LANE,04 TO 06,105.0,Model A,1996,590000.0,68 years 6 months
2015-07,KALLANG/WHAMPOA,4 ROOM,13,FARRER PK RD,13 TO 15,90.0,Model A,2004,600000.0,76 years 6 months
2015-07,KALLANG/WHAMPOA,4 ROOM,4,BOON KENG RD,04 TO 06,108.0,Model A,1996,612000.0,68 years 6 months
2015-07,KALLANG/WHAMPOA,5 ROOM,21,ST. GEORGE'S RD,19 TO 21,118.0,Improved,1984,639888.0,56 years 6 months
2015-07,KALLANG/WHAMPOA,5 ROOM,10,JLN BATU,01 TO 03,129.0,Improved,1986,669000.0,58 years 6 months
2015-07,KALLANG/WHAMPOA,5 ROOM,11,JLN BATU,07 TO 09,131.0,Improved,1986,750000.0,58 years 6 months
2015-07,KALLANG/WHAMPOA,5 ROOM,14,UPP BOON KENG RD,13 TO 15,123.0,Improved,1999,756000.0,71 years 6 months
2015-07,KALLANG/WHAMPOA,5 ROOM,3A,UPP BOON KENG RD,04 TO 06,110.0,Improved,2006,760000.0,78 years 6 months
2015-07,KALLANG/WHAMPOA,5 ROOM,38A,BENDEMEER RD,25 TO 27,115.0,Improved,2012,875000.0,84 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,01 TO 03,65.0,Improved,1974,255000.0,46 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,75,WHAMPOA DR,10 TO 12,65.0,Improved,1974,265000.0,46 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,28,JLN BAHAGIA,04 TO 06,56.0,Standard,1971,270000.0,43 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,2,JLN BATU,01 TO 03,60.0,Standard,1969,280000.0,41 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,76,LOR LIMAU,07 TO 09,65.0,Improved,1973,288000.0,45 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,10 TO 12,63.0,Standard,1981,295000.0,53 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,04 TO 06,63.0,Standard,1981,300000.0,53 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,85,WHAMPOA DR,07 TO 09,65.0,Improved,1974,302000.0,46 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,43,BENDEMEER RD,04 TO 06,63.0,Standard,1981,303000.0,53 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,72,GEYLANG BAHRU,10 TO 12,59.0,Improved,1974,305000.0,46 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,2,ST. GEORGE'S RD,13 TO 15,59.0,Improved,1976,306000.0,48 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,44,BENDEMEER RD,10 TO 12,63.0,Standard,1981,325000.0,53 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,7,ST. GEORGE'S LANE,10 TO 12,60.0,Improved,1986,325000.0,58 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,82,WHAMPOA DR,04 TO 06,77.0,Improved,1974,340000.0,46 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,73,GEYLANG BAHRU,04 TO 06,70.0,Improved,1974,350000.0,46 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,46,OWEN RD,01 TO 03,68.0,New Generation,1982,360000.0,54 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,24,BENDEMEER RD,07 TO 09,68.0,Improved,1972,375000.0,44 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,50,DORSET RD,07 TO 09,68.0,New Generation,1979,375000.0,51 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,97,GEYLANG BAHRU,07 TO 09,68.0,New Generation,1979,382000.0,51 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,107,TOWNER RD,01 TO 03,74.0,Model A,1983,385000.0,55 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,15,FARRER PK RD,25 TO 27,62.0,Model A,2004,441000.0,76 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,101,TOWNER RD,01 TO 03,90.0,Model A,1983,487000.0,55 years 6 months
2015-08,KALLANG/WHAMPOA,3 ROOM,38,JLN BAHAGIA,01 TO 03,83.0,Terrace,1972,845888.0,44 years 6 months
2015-08,KALLANG/WHAMPOA,4 ROOM,97,GEYLANG BAHRU,07 TO 09,92.0,New Generation,1979,448000.0,51 years 6 months
2015-08,KALLANG/WHAMPOA,4 ROOM,28,BENDEMEER RD,01 TO 03,83.0,Improved,1972,475000.0,44 years 6 months
